id,Var.1,week,value,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
39,X2010.38,39,0,2010,28.65720846,21.74705197,102.5317757,52.08789213,91.52474197,21.74705197,22.03214589,22.28632534,22.72919282,22.13794364,22.97946625,23.24021092,23.69579223,23.06655162,23.38309579,102.5317757,43.05327103,112.7014019,206.7570093,50.55747664,116.8588785,68.9588785,43.66869159,115.7943925,53.81588785,28.65720846,29.28733091,28.86481439,29.50385464,29.1054296,28.79146229,29.90106043,31.72233199,30.35212619,30.422272,52.08789213,55.96655478,58.48837555,61.53856262,58.83198454,57.47457721,53.31834425,44.15548153,53.06091049,51.0907329,91.52474197,90.59193991,92.7393048,95.00409703,93.30095118,95.13702818,93.88046056,89.569705,91.62062796,91.69850617
40,X2010.39,40,0,2010,29.65089001,21.73004213,17.63925234,43.04445342,88.29259352,21.73004213,21.74705197,22.03214589,22.28632534,22.72919282,22.13794364,22.97946625,23.24021092,23.69579223,23.06655162,17.63925234,102.5317757,43.05327103,112.7014019,206.7570093,50.55747664,116.8588785,68.9588785,43.66869159,115.7943925,29.65089001,28.65720846,29.28733091,28.86481439,29.50385464,29.1054296,28.79146229,29.90106043,31.72233199,30.35212619,43.04445342,52.08789213,55.96655478,58.48837555,61.53856262,58.83198454,57.47457721,53.31834425,44.15548153,53.06091049,88.29259352,91.52474197,90.59193991,92.7393048,95.00409703,93.30095118,95.13702818,93.88046056,89.569705,91.62062796
41,X2010.40,41,0,2010,27.35020735,20.47264705,28.72943925,46.28233994,87.59584671,20.47264705,21.73004213,21.74705197,22.03214589,22.28632534,22.72919282,22.13794364,22.97946625,23.24021092,23.69579223,28.72943925,17.63925234,102.5317757,43.05327103,112.7014019,206.7570093,50.55747664,116.8588785,68.9588785,43.66869159,27.35020735,29.65089001,28.65720846,29.28733091,28.86481439,29.50385464,29.1054296,28.79146229,29.90106043,31.72233199,46.28233994,43.04445342,52.08789213,55.96655478,58.48837555,61.53856262,58.83198454,57.47457721,53.31834425,44.15548153,87.59584671,88.29259352,91.52474197,90.59193991,92.7393048,95.00409703,93.30095118,95.13702818,93.88046056,89.569705
42,X2010.41,42,0,2010,28.51344753,21.01191765,13.56308411,44.84025813,87.61246786,21.01191765,20.47264705,21.73004213,21.74705197,22.03214589,22.28632534,22.72919282,22.13794364,22.97946625,23.24021092,13.56308411,28.72943925,17.63925234,102.5317757,43.05327103,112.7014019,206.7570093,50.55747664,116.8588785,68.9588785,28.51344753,27.35020735,29.65089001,28.65720846,29.28733091,28.86481439,29.50385464,29.1054296,28.79146229,29.90106043,44.84025813,46.28233994,43.04445342,52.08789213,55.96655478,58.48837555,61.53856262,58.83198454,57.47457721,53.31834425,87.61246786,87.59584671,88.29259352,91.52474197,90.59193991,92.7393048,95.00409703,93.30095118,95.13702818,93.88046056
43,X2010.42,43,0,2010,27.97242105,19.17091644,32.60046729,39.30355674,87.34402034,19.17091644,21.01191765,20.47264705,21.73004213,21.74705197,22.03214589,22.28632534,22.72919282,22.13794364,22.97946625,32.60046729,13.56308411,28.72943925,17.63925234,102.5317757,43.05327103,112.7014019,206.7570093,50.55747664,116.8588785,27.97242105,28.51344753,27.35020735,29.65089001,28.65720846,29.28733091,28.86481439,29.50385464,29.1054296,28.79146229,39.30355674,44.84025813,46.28233994,43.04445342,52.08789213,55.96655478,58.48837555,61.53856262,58.83198454,57.47457721,87.34402034,87.61246786,87.59584671,88.29259352,91.52474197,90.59193991,92.7393048,95.00409703,93.30095118,95.13702818
44,X2010.43,44,0,2010,27.41058127,16.10060032,2.83411215,31.10703378,84.59558026,16.10060032,19.17091644,21.01191765,20.47264705,21.73004213,21.74705197,22.03214589,22.28632534,22.72919282,22.13794364,2.83411215,32.60046729,13.56308411,28.72943925,17.63925234,102.5317757,43.05327103,112.7014019,206.7570093,50.55747664,27.41058127,27.97242105,28.51344753,27.35020735,29.65089001,28.65720846,29.28733091,28.86481439,29.50385464,29.1054296,31.10703378,39.30355674,44.84025813,46.28233994,43.04445342,52.08789213,55.96655478,58.48837555,61.53856262,58.83198454,84.59558026,87.34402034,87.61246786,87.59584671,88.29259352,91.52474197,90.59193991,92.7393048,95.00409703,93.30095118
45,X2010.44,45,0,2010,28.16774488,15.69300925,0,27.89046726,80.19856431,15.69300925,16.10060032,19.17091644,21.01191765,20.47264705,21.73004213,21.74705197,22.03214589,22.28632534,22.72919282,0,2.83411215,32.60046729,13.56308411,28.72943925,17.63925234,102.5317757,43.05327103,112.7014019,206.7570093,28.16774488,27.41058127,27.97242105,28.51344753,27.35020735,29.65089001,28.65720846,29.28733091,28.86481439,29.50385464,27.89046726,31.10703378,39.30355674,44.84025813,46.28233994,43.04445342,52.08789213,55.96655478,58.48837555,61.53856262,80.19856431,84.59558026,87.34402034,87.61246786,87.59584671,88.29259352,91.52474197,90.59193991,92.7393048,95.00409703
46,X2010.45,46,0,2010,25.8531813,15.61180337,2.117757009,25.3513556,89.36300894,15.61180337,15.69300925,16.10060032,19.17091644,21.01191765,20.47264705,21.73004213,21.74705197,22.03214589,22.28632534,2.117757009,0,2.83411215,32.60046729,13.56308411,28.72943925,17.63925234,102.5317757,43.05327103,112.7014019,25.8531813,28.16774488,27.41058127,27.97242105,28.51344753,27.35020735,29.65089001,28.65720846,29.28733091,28.86481439,25.3513556,27.89046726,31.10703378,39.30355674,44.84025813,46.28233994,43.04445342,52.08789213,55.96655478,58.48837555,89.36300894,80.19856431,84.59558026,87.34402034,87.61246786,87.59584671,88.29259352,91.52474197,90.59193991,92.7393048
47,X2010.46,47,0,2010,22.98713682,13.31289222,37.4364486,28.31069639,87.26952609,13.31289222,15.61180337,15.69300925,16.10060032,19.17091644,21.01191765,20.47264705,21.73004213,21.74705197,22.03214589,37.4364486,2.117757009,0,2.83411215,32.60046729,13.56308411,28.72943925,17.63925234,102.5317757,43.05327103,22.98713682,25.8531813,28.16774488,27.41058127,27.97242105,28.51344753,27.35020735,29.65089001,28.65720846,29.28733091,28.31069639,25.3513556,27.89046726,31.10703378,39.30355674,44.84025813,46.28233994,43.04445342,52.08789213,55.96655478,87.26952609,89.36300894,80.19856431,84.59558026,87.34402034,87.61246786,87.59584671,88.29259352,91.52474197,90.59193991
48,X2010.47,48,0,2010,24.23216665,13.82503515,16.47570093,24.4796642,88.69085661,13.82503515,13.31289222,15.61180337,15.69300925,16.10060032,19.17091644,21.01191765,20.47264705,21.73004213,21.74705197,16.47570093,37.4364486,2.117757009,0,2.83411215,32.60046729,13.56308411,28.72943925,17.63925234,102.5317757,24.23216665,22.98713682,25.8531813,28.16774488,27.41058127,27.97242105,28.51344753,27.35020735,29.65089001,28.65720846,24.4796642,28.31069639,25.3513556,27.89046726,31.10703378,39.30355674,44.84025813,46.28233994,43.04445342,52.08789213,88.69085661,87.26952609,89.36300894,80.19856431,84.59558026,87.34402034,87.61246786,87.59584671,88.29259352,91.52474197
49,X2010.48,49,0,2010,23.45727136,12.44123688,0.129906542,18.33855512,71.25986392,12.44123688,13.82503515,13.31289222,15.61180337,15.69300925,16.10060032,19.17091644,21.01191765,20.47264705,21.73004213,0.129906542,16.47570093,37.4364486,2.117757009,0,2.83411215,32.60046729,13.56308411,28.72943925,17.63925234,23.45727136,24.23216665,22.98713682,25.8531813,28.16774488,27.41058127,27.97242105,28.51344753,27.35020735,29.65089001,18.33855512,24.4796642,28.31069639,25.3513556,27.89046726,31.10703378,39.30355674,44.84025813,46.28233994,43.04445342,71.25986392,88.69085661,87.26952609,89.36300894,80.19856431,84.59558026,87.34402034,87.61246786,87.59584671,88.29259352
50,X2010.49,50,0,2010,22.75445883,11.37284605,10.31869159,16.91690994,83.29285141,11.37284605,12.44123688,13.82503515,13.31289222,15.61180337,15.69300925,16.10060032,19.17091644,21.01191765,20.47264705,10.31869159,0.129906542,16.47570093,37.4364486,2.117757009,0,2.83411215,32.60046729,13.56308411,28.72943925,22.75445883,23.45727136,24.23216665,22.98713682,25.8531813,28.16774488,27.41058127,27.97242105,28.51344753,27.35020735,16.91690994,18.33855512,24.4796642,28.31069639,25.3513556,27.89046726,31.10703378,39.30355674,44.84025813,46.28233994,83.29285141,71.25986392,88.69085661,87.26952609,89.36300894,80.19856431,84.59558026,87.34402034,87.61246786,87.59584671
51,X2010.50,51,0,2010,22.84556122,9.081819002,0,10.70890858,73.84275817,9.081819002,11.37284605,12.44123688,13.82503515,13.31289222,15.61180337,15.69300925,16.10060032,19.17091644,21.01191765,0,10.31869159,0.129906542,16.47570093,37.4364486,2.117757009,0,2.83411215,32.60046729,13.56308411,22.84556122,22.75445883,23.45727136,24.23216665,22.98713682,25.8531813,28.16774488,27.41058127,27.97242105,28.51344753,10.70890858,16.91690994,18.33855512,24.4796642,28.31069639,25.3513556,27.89046726,31.10703378,39.30355674,44.84025813,73.84275817,83.29285141,71.25986392,88.69085661,87.26952609,89.36300894,80.19856431,84.59558026,87.34402034,87.61246786
52,X2010.51,52,0,2010,25.41190591,8.699356152,0.104672897,7.959390653,81.1792955,8.699356152,9.081819002,11.37284605,12.44123688,13.82503515,13.31289222,15.61180337,15.69300925,16.10060032,19.17091644,0.104672897,0,10.31869159,0.129906542,16.47570093,37.4364486,2.117757009,0,2.83411215,32.60046729,25.41190591,22.84556122,22.75445883,23.45727136,24.23216665,22.98713682,25.8531813,28.16774488,27.41058127,27.97242105,7.959390653,10.70890858,16.91690994,18.33855512,24.4796642,28.31069639,25.3513556,27.89046726,31.10703378,39.30355674,81.1792955,73.84275817,83.29285141,71.25986392,88.69085661,87.26952609,89.36300894,80.19856431,84.59558026,87.34402034
53,X2011,1,0,2011,24.13797707,9.359628455,1.037383178,10.31002929,80.40691949,9.359628455,8.699356152,9.081819002,11.37284605,12.44123688,13.82503515,13.31289222,15.61180337,15.69300925,16.10060032,1.037383178,0.104672897,0,10.31869159,0.129906542,16.47570093,37.4364486,2.117757009,0,2.83411215,24.13797707,25.41190591,22.84556122,22.75445883,23.45727136,24.23216665,22.98713682,25.8531813,28.16774488,27.41058127,10.31002929,7.959390653,10.70890858,16.91690994,18.33855512,24.4796642,28.31069639,25.3513556,27.89046726,31.10703378,80.40691949,81.1792955,73.84275817,83.29285141,71.25986392,88.69085661,87.26952609,89.36300894,80.19856431,84.59558026
54,X2011.1,2,0,2011,23.87162915,8.827121862,0.103738318,3.544978374,82.98456557,8.827121862,9.359628455,8.699356152,9.081819002,11.37284605,12.44123688,13.82503515,13.31289222,15.61180337,15.69300925,0.103738318,1.037383178,0.104672897,0,10.31869159,0.129906542,16.47570093,37.4364486,2.117757009,0,23.87162915,24.13797707,25.41190591,22.84556122,22.75445883,23.45727136,24.23216665,22.98713682,25.8531813,28.16774488,3.544978374,10.31002929,7.959390653,10.70890858,16.91690994,18.33855512,24.4796642,28.31069639,25.3513556,27.89046726,82.98456557,80.40691949,81.1792955,73.84275817,83.29285141,71.25986392,88.69085661,87.26952609,89.36300894,80.19856431
55,X2011.2,3,0,2011,19.9471971,8.254236777,4.589719626,3.43598832,88.75311994,8.254236777,8.827121862,9.359628455,8.699356152,9.081819002,11.37284605,12.44123688,13.82503515,13.31289222,15.61180337,4.589719626,0.103738318,1.037383178,0.104672897,0,10.31869159,0.129906542,16.47570093,37.4364486,2.117757009,19.9471971,23.87162915,24.13797707,25.41190591,22.84556122,22.75445883,23.45727136,24.23216665,22.98713682,25.8531813,3.43598832,3.544978374,10.31002929,7.959390653,10.70890858,16.91690994,18.33855512,24.4796642,28.31069639,25.3513556,88.75311994,82.98456557,80.40691949,81.1792955,73.84275817,83.29285141,71.25986392,88.69085661,87.26952609,89.36300894
56,X2011.3,4,0,2011,22.21525389,9.48301612,0,2.086267056,87.81590748,9.48301612,8.254236777,8.827121862,9.359628455,8.699356152,9.081819002,11.37284605,12.44123688,13.82503515,13.31289222,0,4.589719626,0.103738318,1.037383178,0.104672897,0,10.31869159,0.129906542,16.47570093,37.4364486,22.21525389,19.9471971,23.87162915,24.13797707,25.41190591,22.84556122,22.75445883,23.45727136,24.23216665,22.98713682,2.086267056,3.43598832,3.544978374,10.31002929,7.959390653,10.70890858,16.91690994,18.33855512,24.4796642,28.31069639,87.81590748,88.75311994,82.98456557,80.40691949,81.1792955,73.84275817,83.29285141,71.25986392,88.69085661,87.26952609
57,X2011.4,5,0,2011,25.84577742,9.85183176,0,3.857413917,77.4680589,9.85183176,9.48301612,8.254236777,8.827121862,9.359628455,8.699356152,9.081819002,11.37284605,12.44123688,13.82503515,0,0,4.589719626,0.103738318,1.037383178,0.104672897,0,10.31869159,0.129906542,16.47570093,25.84577742,22.21525389,19.9471971,23.87162915,24.13797707,25.41190591,22.84556122,22.75445883,23.45727136,24.23216665,3.857413917,2.086267056,3.43598832,3.544978374,10.31002929,7.959390653,10.70890858,16.91690994,18.33855512,24.4796642,77.4680589,87.81590748,88.75311994,82.98456557,80.40691949,81.1792955,73.84275817,83.29285141,71.25986392,88.69085661
58,X2011.5,6,0,2011,26.47294392,11.14270497,2.868224299,4.539651985,83.22494913,11.14270497,9.85183176,9.48301612,8.254236777,8.827121862,9.359628455,8.699356152,9.081819002,11.37284605,12.44123688,2.868224299,0,0,4.589719626,0.103738318,1.037383178,0.104672897,0,10.31869159,0.129906542,26.47294392,25.84577742,22.21525389,19.9471971,23.87162915,24.13797707,25.41190591,22.84556122,22.75445883,23.45727136,4.539651985,3.857413917,2.086267056,3.43598832,3.544978374,10.31002929,7.959390653,10.70890858,16.91690994,18.33855512,83.22494913,77.4680589,87.81590748,88.75311994,82.98456557,80.40691949,81.1792955,73.84275817,83.29285141,71.25986392
59,X2011.6,7,0,2011,25.39537039,13.03046625,12.27570093,7.952523519,89.27445578,13.03046625,11.14270497,9.85183176,9.48301612,8.254236777,8.827121862,9.359628455,8.699356152,9.081819002,11.37284605,12.27570093,2.868224299,0,0,4.589719626,0.103738318,1.037383178,0.104672897,0,10.31869159,25.39537039,26.47294392,25.84577742,22.21525389,19.9471971,23.87162915,24.13797707,25.41190591,22.84556122,22.75445883,7.952523519,4.539651985,3.857413917,2.086267056,3.43598832,3.544978374,10.31002929,7.959390653,10.70890858,16.91690994,89.27445578,83.22494913,77.4680589,87.81590748,88.75311994,82.98456557,80.40691949,81.1792955,73.84275817,83.29285141
60,X2011.7,8,0,2011,27.09328443,12.04949485,0.080373832,5.905417572,80.22674769,12.04949485,13.03046625,11.14270497,9.85183176,9.48301612,8.254236777,8.827121862,9.359628455,8.699356152,9.081819002,0.080373832,12.27570093,2.868224299,0,0,4.589719626,0.103738318,1.037383178,0.104672897,0,27.09328443,25.39537039,26.47294392,25.84577742,22.21525389,19.9471971,23.87162915,24.13797707,25.41190591,22.84556122,5.905417572,7.952523519,4.539651985,3.857413917,2.086267056,3.43598832,3.544978374,10.31002929,7.959390653,10.70890858,80.22674769,89.27445578,83.22494913,77.4680589,87.81590748,88.75311994,82.98456557,80.40691949,81.1792955,73.84275817
61,X2011.8,9,0,2011,30.38835909,13.28035502,0.006542056,5.689148819,81.18826767,13.28035502,12.04949485,13.03046625,11.14270497,9.85183176,9.48301612,8.254236777,8.827121862,9.359628455,8.699356152,0.006542056,0.080373832,12.27570093,2.868224299,0,0,4.589719626,0.103738318,1.037383178,0.104672897,30.38835909,27.09328443,25.39537039,26.47294392,25.84577742,22.21525389,19.9471971,23.87162915,24.13797707,25.41190591,5.689148819,5.905417572,7.952523519,4.539651985,3.857413917,2.086267056,3.43598832,3.544978374,10.31002929,7.959390653,81.18826767,80.22674769,89.27445578,83.22494913,77.4680589,87.81590748,88.75311994,82.98456557,80.40691949,81.1792955
62,X2011.9,10,0,2011,29.28788525,15.57367877,4.424299065,13.28656399,88.19727954,15.57367877,13.28035502,12.04949485,13.03046625,11.14270497,9.85183176,9.48301612,8.254236777,8.827121862,9.359628455,4.424299065,0.006542056,0.080373832,12.27570093,2.868224299,0,0,4.589719626,0.103738318,1.037383178,29.28788525,30.38835909,27.09328443,25.39537039,26.47294392,25.84577742,22.21525389,19.9471971,23.87162915,24.13797707,13.28656399,5.689148819,5.905417572,7.952523519,4.539651985,3.857413917,2.086267056,3.43598832,3.544978374,10.31002929,88.19727954,81.18826767,80.22674769,89.27445578,83.22494913,77.4680589,87.81590748,88.75311994,82.98456557,80.40691949
63,X2011.10,11,0,2011,28.52436424,14.79299688,8.727102804,11.25156679,81.70136052,14.79299688,15.57367877,13.28035502,12.04949485,13.03046625,11.14270497,9.85183176,9.48301612,8.254236777,8.827121862,8.727102804,4.424299065,0.006542056,0.080373832,12.27570093,2.868224299,0,0,4.589719626,0.103738318,28.52436424,29.28788525,30.38835909,27.09328443,25.39537039,26.47294392,25.84577742,22.21525389,19.9471971,23.87162915,11.25156679,13.28656399,5.689148819,5.905417572,7.952523519,4.539651985,3.857413917,2.086267056,3.43598832,3.544978374,81.70136052,88.19727954,81.18826767,80.22674769,89.27445578,83.22494913,77.4680589,87.81590748,88.75311994,82.98456557
64,X2011.11,12,0,2011,25.82804183,16.71602516,75.62336449,23.90563392,91.45815522,16.71602516,14.79299688,15.57367877,13.28035502,12.04949485,13.03046625,11.14270497,9.85183176,9.48301612,8.254236777,75.62336449,8.727102804,4.424299065,0.006542056,0.080373832,12.27570093,2.868224299,0,0,4.589719626,25.82804183,28.52436424,29.28788525,30.38835909,27.09328443,25.39537039,26.47294392,25.84577742,22.21525389,19.9471971,23.90563392,11.25156679,13.28656399,5.689148819,5.905417572,7.952523519,4.539651985,3.857413917,2.086267056,3.43598832,91.45815522,81.70136052,88.19727954,81.18826767,80.22674769,89.27445578,83.22494913,77.4680589,87.81590748,88.75311994
65,X2011.12,13,0,2011,26.72974612,16.77413978,21.27570093,15.9582173,89.23889097,16.77413978,16.71602516,14.79299688,15.57367877,13.28035502,12.04949485,13.03046625,11.14270497,9.85183176,9.48301612,21.27570093,75.62336449,8.727102804,4.424299065,0.006542056,0.080373832,12.27570093,2.868224299,0,0,26.72974612,25.82804183,28.52436424,29.28788525,30.38835909,27.09328443,25.39537039,26.47294392,25.84577742,22.21525389,15.9582173,23.90563392,11.25156679,13.28656399,5.689148819,5.905417572,7.952523519,4.539651985,3.857413917,2.086267056,89.23889097,91.45815522,81.70136052,88.19727954,81.18826767,80.22674769,89.27445578,83.22494913,77.4680589,87.81590748
66,X2011.13,14,0,2011,28.71058962,17.32378971,6.351401869,21.42541462,89.29028324,17.32378971,16.77413978,16.71602516,14.79299688,15.57367877,13.28035502,12.04949485,13.03046625,11.14270497,9.85183176,6.351401869,21.27570093,75.62336449,8.727102804,4.424299065,0.006542056,0.080373832,12.27570093,2.868224299,0,28.71058962,26.72974612,25.82804183,28.52436424,29.28788525,30.38835909,27.09328443,25.39537039,26.47294392,25.84577742,21.42541462,15.9582173,23.90563392,11.25156679,13.28656399,5.689148819,5.905417572,7.952523519,4.539651985,3.857413917,89.29028324,89.23889097,91.45815522,81.70136052,88.19727954,81.18826767,80.22674769,89.27445578,83.22494913,77.4680589
67,X2011.14,15,0,2011,30.87940072,17.89011247,7.136448598,19.88862169,85.63079872,17.89011247,17.32378971,16.77413978,16.71602516,14.79299688,15.57367877,13.28035502,12.04949485,13.03046625,11.14270497,7.136448598,6.351401869,21.27570093,75.62336449,8.727102804,4.424299065,0.006542056,0.080373832,12.27570093,2.868224299,30.87940072,28.71058962,26.72974612,25.82804183,28.52436424,29.28788525,30.38835909,27.09328443,25.39537039,26.47294392,19.88862169,21.42541462,15.9582173,23.90563392,11.25156679,13.28656399,5.689148819,5.905417572,7.952523519,4.539651985,85.63079872,89.29028324,89.23889097,91.45815522,81.70136052,88.19727954,81.18826767,80.22674769,89.27445578,83.22494913
68,X2011.15,16,0,2011,29.92494288,19.32046574,43.11121495,24.98359982,88.78771147,19.32046574,17.89011247,17.32378971,16.77413978,16.71602516,14.79299688,15.57367877,13.28035502,12.04949485,13.03046625,43.11121495,7.136448598,6.351401869,21.27570093,75.62336449,8.727102804,4.424299065,0.006542056,0.080373832,12.27570093,29.92494288,30.87940072,28.71058962,26.72974612,25.82804183,28.52436424,29.28788525,30.38835909,27.09328443,25.39537039,24.98359982,19.88862169,21.42541462,15.9582173,23.90563392,11.25156679,13.28656399,5.689148819,5.905417572,7.952523519,88.78771147,85.63079872,89.29028324,89.23889097,91.45815522,81.70136052,88.19727954,81.18826767,80.22674769,89.27445578
